game_id,p1,p2,winner,loser,game_pattern
8264,370,578,370,578,7360184
8265,825,721,825,721,86532
8266,154,272,154,272,4683520
8267,270,438,270,438,3248105
8268,68,905,905,68,380512
8269,530,761,530,761,174352860
8270,66,508,0,0,037146582
8271,673,871,0,0,734106285
8272,628,513,513,628,72106538
8273,273,158,0,0,174260853
8274,697,545,545,697,04283157
8275,887,275,275,887,65278403
8276,554,49,554,49,7815032
8277,371,156,156,371,165837
8278,971,804,971,804,4810527
8279,813,119,813,119,74836
8280,766,122,766,122,175068324
8281,385,462,462,385,721436
8282,493,35,493,35,285703641
8283,351,728,728,351,71402356
8284,176,171,176,171,168304572
8285,506,858,858,506,267083
8286,550,749,550,749,3168504
8287,697,315,697,315,0475386
8288,582,789,0,0,743605812
8289,46,285,46,285,7513604
8290,536,747,536,747,4068572
8291,543,214,543,214,352670184
8292,642,110,642,110,51278
8293,209,13,209,13,628014357
8294,254,349,254,349,18240
8295,240,862,240,862,1305672
8296,537,843,537,843,2516407
8297,501,197,501,197,2150476
8298,231,339,231,339,71638
8299,301,723,301,723,2510486
8300,809,469,469,809,10578346
8301,38,126,38,126,873410265
8302,453,300,453,300,53248
8303,545,420,545,420,1576304
8304,538,292,292,538,76538204
8305,250,596,596,250,81725634
8306,147,132,147,132,406258173
8307,533,411,411,533,34172856
8308,397,770,0,0,765841230
8309,709,414,709,414,017428653
8310,817,984,817,984,085271643
8311,342,447,342,447,8472516
8312,965,401,965,401,60817
8313,968,95,968,95,1326845
8314,634,380,634,380,61758
8315,824,939,939,824,74652103
8316,250,28,250,28,67234
8317,626,867,626,867,6172438
8318,309,51,51,309,73602814
8319,823,829,823,829,460257138
8320,455,218,218,455,07324618
8321,654,608,0,0,620853741
8322,475,285,475,285,675341820
8323,93,697,0,0,046123785
8324,619,113,619,113,67043
8325,925,748,748,925,081265
8326,825,877,825,877,8640572
8327,453,262,453,262,438517206
8328,122,734,734,122,815764
8329,910,174,174,910,816704
8330,349,857,857,349,63078421
8331,917,733,733,917,60547132
8332,284,781,781,284,30472618
8333,583,879,879,583,528674
8334,219,923,923,219,67142583
8335,284,881,0,0,634012578
8336,951,212,951,212,0165783
8337,512,883,0,0,321045876
8338,372,589,589,372,25178364
8339,287,891,891,287,08561472
8340,350,892,892,350,728406
8341,524,235,524,235,46058
8342,357,311,0,0,482351067
8343,690,701,701,690,140236
8344,695,48,695,48,8360275
8345,160,157,160,157,0165824
8346,51,328,0,0,574263081
8347,485,445,445,485,246078
8348,903,227,227,903,523476
8349,481,172,172,481,47250638
8350,430,568,568,430,30182764
8351,968,213,213,968,516082
8352,305,451,451,305,74832615
8353,905,230,905,230,347512608
8354,770,168,168,770,30645172
8355,120,510,120,510,1375260
8356,278,422,278,422,715432086
8357,402,684,402,684,4618237
8358,783,207,0,0,301247856
8359,694,395,395,694,67048351
8360,471,483,471,483,7315804
8361,116,428,428,116,50736241
8362,971,67,67,971,37048612
8363,166,601,601,166,14786350
8364,675,699,675,699,732140586
8365,387,86,387,86,235108674
8366,17,779,17,779,642738150
8367,687,86,687,86,2543860
8368,189,411,411,189,10365874
8369,366,80,366,80,0537816
8370,588,749,588,749,027136458
8371,471,631,0,0,250136748
8372,767,497,497,767,63721405
8373,517,330,517,330,851637042
8374,945,361,945,361,2408376
8375,231,45,231,45,04683
8376,664,563,664,563,175642830
8377,150,178,150,178,832501674
8378,174,354,174,354,780264513
8379,939,655,939,655,0583624
8380,921,422,921,422,1256487
8381,512,486,0,0,653784201
8382,765,323,323,765,761234
8383,679,786,786,679,648315
8384,24,29,24,29,362187450
8385,839,942,839,942,485376021
8386,231,678,231,678,5372164
8387,594,277,0,0,460825317
8388,620,529,620,529,704236851
8389,296,2,296,2,5273648
8390,122,149,122,149,472531806
8391,422,556,422,556,6482357
8392,849,159,159,849,38540627
8393,277,480,277,480,347825160
8394,854,264,854,264,3061482
8395,821,600,0,0,261530847
8396,457,300,0,0,065143782
8397,376,562,562,376,21340687
8398,755,18,755,18,6042137
8399,231,552,552,231,52847016
8400,146,855,855,146,30261748
8401,568,678,678,568,607854
8402,444,124,124,444,103428
8403,700,553,700,553,0842376
8404,568,681,568,681,31640
8405,152,289,152,289,46731
8406,382,185,185,382,316457
8407,246,973,246,973,361584072
8408,186,436,0,0,546801237
8409,463,201,463,201,540218376
8410,445,399,399,445,147523
8411,451,744,744,451,41056872
8412,688,537,537,688,740652
8413,160,468,160,468,017234856
8414,143,681,681,143,65413278
8415,976,534,0,0,862514307
8416,865,493,493,865,46852013
8417,161,583,161,583,418735206
8418,730,584,584,730,83041652
8419,378,331,331,378,42306781
8420,935,727,935,727,480365712
8421,981,816,981,816,4725068
8422,387,995,995,387,60578241
8423,632,912,632,912,186720354
8424,981,10,10,981,50867432
8425,167,406,167,406,0875346
8426,838,405,0,0,325014678
8427,400,647,647,400,64872305
8428,749,778,749,778,203781465
8429,204,743,204,743,658024317
8430,501,564,0,0,387601245
8431,866,970,970,866,10432786
8432,747,836,836,747,81567042
8433,72,659,659,72,406231
8434,800,860,800,860,514803672
8435,570,243,0,0,534628017
8436,645,134,134,645,058364
8437,383,857,383,857,1685042
8438,56,579,56,579,7124835
8439,873,772,873,772,536140782
8440,318,660,660,318,82634150
8441,946,528,946,528,2761304
8442,674,22,22,674,73041285
8443,471,295,471,295,387416052
8444,999,205,999,205,318602754
8445,490,694,490,694,416357082
8446,153,813,153,813,4528706
8447,991,36,36,991,182074
8448,717,117,717,117,40761
8449,333,85,85,333,342157
8450,240,845,240,845,04356
8451,445,995,995,445,36875402
8452,949,40,949,40,123086475
8453,238,140,238,140,6724805
8454,50,722,50,722,3574816
8455,839,153,839,153,75806
8456,401,683,683,401,64803721
8457,74,939,74,939,3012467
8458,597,896,597,896,4280751
8459,263,894,263,894,720531846
8460,969,915,915,969,76148052
8461,900,426,0,0,453017826
8462,72,957,72,957,0683154
8463,626,134,626,134,5641073
8464,770,734,770,734,0731485
8465,246,429,246,429,7048651
8466,592,984,984,592,65781432
8467,163,28,28,163,84327506
8468,885,291,0,0,674352108
8469,81,618,0,0,875234106
8470,993,644,993,644,153728640
8471,382,587,382,587,3468250
8472,429,827,429,827,2318456
8473,78,135,0,0,674035128
8474,775,417,775,417,3702854
8475,919,400,919,400,18260
8476,371,453,371,453,216835740
8477,292,468,292,468,4561083
8478,926,20,20,926,170856
8479,262,316,262,316,7186430
8480,22,751,22,751,4267305
8481,852,785,0,0,024153687
8482,679,169,679,169,210476538
8483,766,503,766,503,32584
8484,976,859,976,859,340125786
8485,409,584,584,409,73108256
8486,893,401,893,401,165870324
8487,479,686,479,686,37046
8488,383,296,296,383,04563812
8489,70,949,70,949,652380174
8490,183,93,183,93,517432086
8491,430,861,430,861,5714280
8492,739,484,739,484,571683024
8493,283,696,696,283,86721034
8494,185,384,185,384,610753824
8495,380,539,380,539,4027315
8496,719,244,719,244,5480762
8497,660,417,417,660,486572
8498,867,169,867,169,81275
8499,595,321,321,595,136475
8500,173,867,173,867,486753102
8501,791,832,791,832,032678541
8502,928,830,830,928,82615730
8503,584,743,743,584,51028437
8504,27,338,338,27,15320674
8505,852,390,852,390,6713482
8506,953,939,939,953,74508236
8507,582,187,582,187,2463170
8508,58,241,58,241,764128305
8509,900,782,782,900,30146578
8510,380,842,380,842,463275018
8511,788,233,788,233,51463
8512,37,701,37,701,48632
8513,627,954,627,954,6245817
8514,151,938,151,938,368542710
8515,967,724,0,0,784361520
8516,767,185,767,185,6852314
8517,971,343,971,343,7623051
8518,259,719,259,719,2456081
8519,593,940,593,940,81205
8520,518,321,321,518,180562
8521,906,951,906,951,4527806
8522,288,930,930,288,147305
8523,279,867,279,867,4185620
8524,58,714,58,714,425810637
8525,447,390,390,447,67385420
8526,419,918,419,918,1436280
8527,236,949,236,949,8423716
8528,465,620,465,620,3524670
8529,59,890,59,890,068457132
8530,498,300,498,300,40672
8531,882,642,882,642,047281536
8532,2,875,875,2,87315064
8533,829,901,829,901,4361870
8534,37,904,37,904,715638024
8535,447,785,785,447,80513764
8536,208,395,208,395,284153076
8537,827,869,869,827,50782134
8538,415,558,558,415,472608
8539,899,55,899,55,813675024
8540,676,138,676,138,5784062
8541,508,772,0,0,124857036
8542,926,167,167,926,13287465
8543,43,142,43,142,8725416
8544,712,644,0,0,126357480
8545,160,882,882,160,58203617
8546,860,300,860,300,586031274
8547,932,724,932,724,803654712
8548,41,132,41,132,8675034
8549,890,443,443,890,54038672
8550,553,226,553,226,2863504
8551,687,68,687,68,3582640
8552,415,192,415,192,5136704
8553,977,382,977,382,45206
8554,955,799,955,799,61380
8555,201,183,201,183,2081475
8556,550,253,550,253,0867241
8557,458,559,458,559,458726130
8558,10,410,10,410,536072148
8559,980,550,0,0,854136207
8560,170,581,170,581,076312854
8561,555,491,555,491,105742683
8562,475,313,475,313,2354170
8563,285,149,0,0,508243671
8564,954,692,954,692,0487326
8565,728,325,325,728,32167504
8566,776,746,746,776,043187
8567,755,501,755,501,6352807
8568,619,523,523,619,761083
8569,506,646,646,506,72684305
8570,801,121,0,0,528764103
8571,430,879,0,0,013526847
8572,787,294,787,294,45206
8573,241,828,241,828,104267583
8574,552,341,552,341,318540672
8575,768,214,214,768,64025781
8576,936,809,936,809,284150736
8577,243,565,0,0,106753824
8578,43,762,762,43,107326
8579,344,603,344,603,1743286
8580,251,416,0,0,065341782
8581,674,701,701,674,14850276
8582,936,575,936,575,287153406
8583,967,805,967,805,534061782
8584,49,194,0,0,426307581
8585,278,908,278,908,4501632
8586,727,89,0,0,207685413
8587,867,800,867,800,1653248
8588,307,730,307,730,07834
8589,677,148,677,148,425763018
8590,78,322,78,322,145037862
8591,742,335,742,335,146702583
8592,970,657,657,970,37281546
8593,178,531,0,0,531402687
8594,620,446,620,446,0674281
8595,848,180,0,0,154230876
8596,256,665,0,0,310576482
8597,782,355,782,355,7501386
8598,438,386,386,438,74850623
8599,885,567,567,885,61835407
8600,814,423,814,423,203176584
8601,488,115,488,115,157236804
8602,586,905,586,905,4672801
8603,359,760,359,760,57413
8604,145,783,783,145,18246570
8605,150,606,0,0,806357421
8606,228,626,228,626,02643
8607,167,608,0,0,065874213
8608,353,875,875,353,56873401
8609,742,981,742,981,0354268
8610,57,611,57,611,461853027
8611,654,446,0,0,087651432
8612,604,589,604,589,213065847
8613,115,371,371,115,80623751
8614,851,663,851,663,3012487
8615,769,663,769,663,2471835
8616,650,415,650,415,4531068
8617,361,173,173,361,15307268
8618,53,285,285,53,746513
8619,434,477,434,477,3741056
8620,657,132,132,657,03572461
8621,919,785,0,0,521784630
8622,874,575,874,575,635412708
8623,8,811,8,811,7265418
8624,262,572,262,572,125867403
8625,25,571,25,571,06142
8626,157,62,157,62,13042
8627,964,999,999,964,67851324
8628,599,150,599,150,1673584
8629,106,627,106,627,467281350
8630,600,137,600,137,4327086
8631,683,504,0,0,541268730
8632,245,501,245,501,153046287
8633,336,432,336,432,2386150
8634,189,657,189,657,0367482
8635,710,723,723,710,32870654
8636,483,374,374,483,087265
8637,867,635,867,635,0534172
8638,907,953,907,953,764135028
8639,992,788,0,0,647358012
8640,144,265,144,265,563087142
8641,430,785,430,785,087652314
8642,548,8,8,548,047256
8643,172,467,172,467,8350716
8644,538,791,538,791,547021638
8645,899,442,0,0,013645287
8646,115,29,115,29,318726405
8647,109,772,0,0,452176380
8648,960,914,960,914,406751832
8649,677,808,677,808,285041736
8650,939,729,0,0,761420358
8651,274,584,274,584,1602734
8652,249,533,249,533,4560312
8653,351,273,351,273,0467583
8654,23,878,23,878,0652483
8655,282,661,282,661,0156278
8656,799,639,639,799,702683
8657,979,287,979,287,374685210
8658,113,71,0,0,526780134
8659,879,135,879,135,6104758
8660,573,986,986,573,01358724
8661,900,257,900,257,478163520
8662,475,269,269,475,307854
8663,553,87,553,87,68053
8664,481,151,481,151,75806
8665,880,759,880,759,402538716
8666,530,278,530,278,0518346
8667,151,911,151,911,783401256
8668,182,406,182,406,8165370
8669,878,219,878,219,871305624
8670,18,754,18,754,0542738
8671,364,450,364,450,7085126
8672,638,908,0,0,567328014
8673,432,998,432,998,18250
8674,629,142,142,629,46170238
8675,413,382,413,382,61380
8676,72,78,72,78,31475
8677,666,585,585,666,60241385
8678,613,817,817,613,17234086
8679,619,7,7,619,37856421
8680,393,543,543,393,768254
8681,776,613,613,776,06751482
8682,994,554,0,0,230851764
8683,823,11,823,11,5740623
8684,944,717,944,717,738145206
8685,764,124,764,124,560743128
8686,805,248,805,248,2630574
8687,438,848,438,848,650783214
8688,314,809,314,809,576142038
8689,754,685,754,685,328675014
8690,689,617,689,617,0328476
8691,791,237,0,0,017854236
8692,773,456,773,456,304725186
8693,924,44,44,924,207834
8694,94,784,94,784,6124708
8695,268,234,268,234,385760214
8696,411,683,0,0,684153720
8697,521,736,521,736,604753812
8698,35,320,35,320,428167530
8699,228,270,228,270,520483716
8700,307,339,307,339,534687120
8701,869,961,869,961,458167320
8702,517,659,517,659,5630184
8703,292,646,292,646,0825341
8704,64,184,64,184,6074238
8705,504,823,504,823,816523074
8706,461,193,193,461,286470
8707,716,902,716,902,108256473
8708,117,333,333,117,643018
8709,340,658,340,658,5246783
8710,987,636,987,636,6531720
8711,501,969,501,969,0147386
8712,514,424,514,424,8410627
8713,245,302,302,245,36502478
8714,346,368,368,346,12087654
8715,213,278,278,213,82571436
8716,542,409,409,542,516724
8717,384,160,384,160,45781
8718,293,516,293,516,8152736
8719,509,108,0,0,710862534
8720,791,223,223,791,036584
8721,879,89,89,879,58743160
8722,239,673,239,673,81746
8723,476,625,476,625,54862
8724,454,419,419,454,527031
8725,722,990,722,990,3201874
8726,282,513,0,0,103267458
8727,814,765,814,765,8657014
8728,659,484,484,659,57306418
8729,518,339,0,0,634012875
8730,293,304,0,0,374265108
8731,737,138,737,138,5203468
8732,121,130,121,130,875304162
8733,839,963,0,0,624780351
8734,306,168,306,168,61432
8735,841,964,964,841,51670384
8736,817,938,938,817,40182736
8737,317,918,0,0,530748126
8738,798,280,798,280,621084537
8739,94,829,94,829,2813740
8740,544,736,544,736,703521486
8741,379,274,379,274,534607128
8742,287,278,287,278,047531286
8743,901,902,901,902,176324508
8744,534,774,534,774,206753184
8745,904,844,904,844,2763014
8746,308,540,0,0,623785401
8747,513,881,881,513,36145708
8748,247,198,247,198,520813764
8749,507,532,507,532,760235814
8750,548,513,548,513,516708234
8751,135,434,135,434,450731286
8752,273,712,0,0,724361580
8753,181,537,181,537,6105834
8754,574,560,574,560,178043256
8755,336,110,336,110,860137254
8756,865,803,803,865,56831204
8757,712,90,712,90,638017542
8758,296,280,296,280,472601538
8759,73,404,404,73,567214
8760,846,703,703,846,76385412
8761,959,465,959,465,267031845
8762,745,84,745,84,6453208
8763,631,533,533,631,64812305
8764,55,337,55,337,764108523
8765,129,775,0,0,342675108
8766,932,104,932,104,348271056
8767,796,724,796,724,813642750
8768,73,115,73,115,8427065
8769,404,956,404,956,4753208
8770,292,919,292,919,0831276
8771,500,601,500,601,1270364
8772,100,410,100,410,852437061
8773,253,623,623,253,82301456
8774,738,414,738,414,68073
8775,200,891,200,891,2718450
8776,498,943,498,943,725630184
8777,161,401,401,161,506428
8778,297,248,297,248,4726850
8779,189,778,778,189,807613
8780,54,909,54,909,48157
8781,19,902,0,0,362740158
8782,361,301,361,301,5017268
8783,883,167,883,167,3502176
8784,850,134,850,134,2543806
8785,403,129,403,129,387140256
8786,963,177,963,177,2307561
8787,552,82,552,82,4750813
8788,345,504,345,504,567140283
8789,713,355,713,355,831762054
8790,376,430,376,430,065387142
8791,133,951,0,0,426871530
8792,826,705,705,826,756238
8793,640,529,529,640,371826
8794,643,290,643,290,7328401
8795,709,849,709,849,376210485
8796,410,652,652,410,57382014
8797,310,145,145,310,62813740
8798,555,689,689,555,42180365
8799,265,205,205,265,310754
8800,253,176,253,176,3015467
8801,748,722,722,748,18465307
8802,485,704,485,704,2406578
8803,772,989,0,0,867035214
8804,477,508,0,0,852416703
8805,194,590,194,590,5470238
8806,126,48,126,48,0261473
8807,553,723,553,723,81235
8808,997,682,997,682,0451326
8809,339,989,0,0,831760524
8810,486,433,433,486,683074
8811,92,528,92,528,0136458
8812,538,237,237,538,85431620
8813,457,230,457,230,8174256
8814,342,491,342,491,843625071
8815,982,361,361,982,13257084
8816,686,510,686,510,40375
8817,201,284,284,201,38074215
8818,691,404,404,691,512734
8819,75,341,75,341,673514280
8820,144,177,144,177,54218
8821,41,474,41,474,8302756
8822,648,675,648,675,5136872
8823,345,534,534,345,35174826
8824,366,391,391,366,28106734
8825,656,99,656,99,5164807
8826,677,658,658,677,825476
8827,2,279,2,279,78401
8828,610,740,610,740,302641875
8829,47,634,47,634,8145602
8830,52,211,0,0,346710852
8831,391,907,391,907,457603218
8832,804,448,0,0,134750628
8833,624,688,0,0,710426358
8834,149,122,0,0,637418025
8835,90,865,90,865,437526018
8836,146,73,146,73,532864170
8837,598,316,316,598,80127356
8838,178,199,0,0,620483175
8839,880,227,880,227,5081746
8840,525,573,525,573,6325104
8841,845,409,845,409,18072
8842,234,602,234,602,642518370
8843,663,829,663,829,2614370
8844,473,747,0,0,158027643
8845,697,283,0,0,027364581
8846,856,941,941,856,73214086
8847,983,301,983,301,5107834
8848,11,836,11,836,7021835
8849,199,457,199,457,521047863
8850,513,917,917,513,38562074
8851,416,489,416,489,5460738
8852,431,190,431,190,5146273
8853,306,192,306,192,057643281
8854,236,546,0,0,814630752
8855,297,446,0,0,251786403
8856,287,288,287,288,2856413
8857,575,72,575,72,6824170
8858,233,969,233,969,028315764
8859,842,674,674,842,751832
8860,933,20,933,20,738014526
8861,484,745,745,484,158324
8862,996,638,996,638,87430
8863,964,856,964,856,4763028
8864,836,128,128,836,561402
8865,667,475,667,475,82736
8866,295,938,295,938,6378214
8867,145,167,145,167,615832740
8868,611,172,611,172,826054137
8869,816,340,816,340,72481
8870,877,538,877,538,104723586
8871,415,8,8,415,26471083
8872,60,809,60,809,53268
8873,185,117,185,117,126507438
8874,423,158,158,423,046573
8875,294,466,294,466,403682751
8876,565,614,565,614,170458326
8877,52,326,52,326,2168350
8878,911,993,0,0,527143680
8879,206,408,206,408,0857346
8880,369,693,369,693,386725140
8881,757,640,757,640,684170352
8882,945,613,613,945,816042
8883,436,16,16,436,60357241
8884,501,61,501,61,724536810
